,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,389535.0,0.0,389535.0,389535.0,7690.883149100406
1,402236.0,0.0,402236.0,402236.0,7922.703416160767
2,438711.0,0.0,438711.0,438711.0,8584.233873339464
3,433430.0,0.0,433430.0,433430.0,8488.81980611749
4,439409.0,0.0,439409.0,439409.0,8596.804763170478
5,425375.0,0.0,425375.0,425375.0,8343.034739732471
6,415993.0,0.0,415993.0,415993.0,8172.873719035932
7,542305.0,0.0,542305.0,542305.0,10430.980499390485
8,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.931468348976
9,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.903490878733
10,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.87551350221
11,477665.0,0.0,477665.0,477665.0,9283.930865873983
12,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.821182188098
13,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.793205087313
14,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16699.76522808024
15,929690.0,0.0,929690.0,929690.0,16699.737251166887
16,155939.99999999997,0.0,155939.99999999997,155939.99999999997,3262.668271006254
17,127242.00000000003,0.0,127242.00000000003,127242.00000000003,2678.5314683575175
18,98257.0,0.0,98257.0,98257.0,2068.4456167617664
19,120917.0,0.0,120917.0,120917.0,2465.100880360228
20,141753.0,0.0,141753.0,141753.0,2918.603644903958
21,156739.0,0.0,156739.0,156739.0,3278.379347088459
22,138574.0,0.0,138574.0,138574.0,2917.237417149878
23,121182.0,0.0,121182.0,121182.0,2551.19561949381
24,141389.0,0.0,141389.0,141389.0,2911.4502922827887
25,113404.0,0.0,113404.0,113404.0,2383.3147246054227
26,77157.0,0.0,77157.0,77157.0,1622.026653495569
27,71021.0,0.0,71021.0,71021.0,1493.248646766021
28,53566.0,0.0,53566.0,53566.0,1125.920321883395
29,48128.0,0.0,48128.0,48128.0,1011.0522026716928
30,62489.0,0.0,62489.0,62489.0,1266.4369215121787
31,220792.0,0.0,220792.0,220792.0,4087.6079834393004
32,949700.0,0.0,949700.0,949700.0,16698.101226688308
33,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16698.07325534882
34,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16698.045284103024
35,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16698.01731295092
36,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16697.989341892506
37,1039599.9999999999,0.0,1039599.9999999999,1039599.9999999999,16697.961370927787
