,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,600332.0,0.0,600332.0,600332.0,11422.87416889604
1,599797.0,0.0,599797.0,599797.0,11413.580916877132
2,601586.0,0.0,601586.0,601586.0,11444.569429237854
3,600505.0,0.0,600505.0,600505.0,11425.81542524489
4,595621.0,0.0,595621.0,595621.0,11341.096392212114
5,580948.0,0.0,580948.0,580948.0,11086.064890149526
6,587431.0,0.0,587431.0,587431.0,11198.82086656687
7,621041.0,0.0,621041.0,621041.0,11780.894392023934
8,809857.0,0.0,809857.0,809857.0,14976.882088437846
9,987120.0,0.0,987120.0,987120.0,16315.372648803806
10,561474.0,0.0,561474.0,561474.0,10746.230556402987
11,974682.0,0.0,974682.0,974682.0,16315.319167210631
12,604291.0,0.0,604291.0,604291.0,11491.236169565664
13,426882.0,0.0,426882.0,426882.0,8355.230460338928
14,426246.0,0.0,426246.0,426246.0,8343.729092040718
15,113817.0,0.0,113817.0,113817.0,2392.292045142385
16,585576.0,0.0,585576.0,585576.0,10821.614114727836
17,256973.0,0.0,256973.0,256973.0,5212.735095493625
18,207235.0,0.0,207235.0,207235.0,4260.467876892338
19,336725.0,0.0,336725.0,336725.0,6706.992850701923
20,503811.0,0.0,503811.0,503811.0,9731.0327043644
21,567684.0,0.0,567684.0,567684.0,10854.3866150852
22,400934.0,0.0,400934.0,400934.0,7884.781700872901
23,324451.0,0.0,324451.0,324451.0,6479.348562546321
24,407625.0,0.0,407625.0,407625.0,8006.310106829203
25,397809.0,0.0,397809.0,397809.0,7827.896804592029
26,478463.0,0.0,478463.0,478463.0,9280.42397775051
27,471013.0,0.0,471013.0,471013.0,9147.471087013328
28,497269.0,0.0,497269.0,497269.0,9614.895562446654
29,527501.0,0.0,527501.0,527501.0,10149.47521123202
30,447196.0,0.0,447196.0,447196.0,8720.790152987049
31,432708.0,0.0,432708.0,432708.0,8459.999609185277
32,594093.0,0.0,594093.0,594093.0,11313.902915769308
33,525871.0,0.0,525871.0,525871.0,10120.68115687453
34,404596.0,0.0,404596.0,404596.0,7951.174307005478
