,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,318702.96216176276,135558.85187442007,454261.8140361828,8366.316447324267
1,454262.5749771121,318824.5466281693,135438.0283489428,454262.5749771121,8366.316447324267
2,454263.33591804164,318421.33219205705,135842.0037259846,454263.33591804164,8366.316447324267
3,454264.09685897105,318666.10157294414,135597.9952860269,454264.09685897105,8366.316447324267
4,454264.85779990046,319769.7488556389,134495.10894426153,454264.85779990046,8366.316447324267
5,454265.6187408299,323083.8319204842,131181.78682034567,454265.6187408299,8366.316447324267
6,454266.37968175916,321620.73868849454,132645.6409932646,454266.37968175916,8366.316447324267
7,454267.1406226887,307655.840680922,146611.29994176672,454267.1406226887,8366.316447324267
8,454267.9015636181,237417.35103249835,216850.55053111975,454267.9015636181,8366.316447324267
9,454268.6625045474,161862.42805260717,292406.2344519402,454268.6625045474,8366.316447324267
10,454269.42344547686,296877.47691874846,157391.9465267284,454269.42344547686,8366.316447324267
11,454270.1843864062,122799.46487919462,331470.7195072116,454270.1843864062,8366.316447324267
12,454270.9453273357,248265.67356736085,206005.27175997483,454270.9453273357,8366.316447324267
13,454271.7062682651,339234.88975722453,115036.81651104057,454271.7062682651,8366.316447324267
14,454272.46720919444,344019.1558584522,110253.31135074221,454272.46720919444,8366.316447324267
15,454273.22815012385,420097.4343368988,34175.79381322504,454273.22815012385,8366.316447324267
16,454273.98909105326,321838.8775148549,132435.11157619834,454273.98909105326,8366.316447324267
17,454274.7500319827,396248.62437544984,58026.12565653287,454274.7500319827,8366.316447324267
18,454275.5109729122,407480.53021337674,46794.98075953542,454275.5109729122,8366.316447324267
19,454276.27191384137,378241.65820269275,76034.61371114865,454276.27191384137,8366.316447324267
20,454277.03285477095,340513.33480489545,113763.69804987551,454277.03285477095,8366.316447324267
21,454277.79379570024,326091.054448188,128186.73934751224,454277.79379570024,8366.316447324267
22,454278.5547366297,363745.0431384166,90533.51159821308,454278.5547366297,8366.316447324267
23,454279.3156775591,381016.1008234911,73263.21485406804,454279.3156775591,8366.316447324267
24,454280.0766184884,362235.6849648704,92044.391653618,454280.0766184884,8366.316447324267
25,454280.83755941794,364453.00331689545,89827.83424252247,454280.83755941794,8366.316447324267
26,454281.59850034723,346241.50058618316,108040.0979141641,454281.59850034723,8366.316447324267
27,454282.35944127664,347924.56718655396,106357.7922547227,454282.35944127664,8366.316447324267
28,454283.1203822061,341996.5013635453,112286.6190186608,454283.1203822061,8366.316447324267
29,454283.88132313546,335170.82100855967,119113.06031457578,454283.88132313546,8366.316447324267
30,454284.6422640649,353304.9674216075,100979.67484245739,454284.6422640649,8366.316447324267
31,454285.40320499433,356125.8730690208,98159.53013597353,454285.40320499433,8366.316447324267
32,454286.1641459237,318725.42639979697,135560.73774612675,454286.1641459237,8366.316447324267
33,454286.92508685315,317505.6049752346,136781.32011161855,454286.92508685315,8366.316447324267
34,454287.6860277825,339010.1154230712,115277.57060471128,454287.6860277825,8366.316447324267
35,454288.4469687118,297848.2866458595,156440.16032285235,454288.4469687118,8366.316447324267
36,454289.20790964126,249905.54987502407,204383.6580346172,454289.20790964126,8366.316447324267
37,454289.9688505707,319750.7957502279,134539.1731003428,454289.9688505707,8366.316447324267
38,454290.72979150026,366071.6489263467,88219.08086515355,454290.72979150026,8366.316447324267
39,454291.4907324295,364903.2679835357,89388.22274889378,454291.4907324295,8366.316447324267
40,454292.2516733589,346125.4005669961,108166.85110636282,454292.2516733589,8366.316447324267
41,454293.01261428825,391140.1443859919,63152.86822829635,454293.01261428825,8366.316447324267
42,454293.77355521766,384473.0271030388,69820.74645217885,454293.77355521766,8366.316447324267
43,454294.53449614707,371263.94016588375,83030.59433026332,454294.53449614707,8366.316447324267
44,454295.2954370766,385023.6671973856,69271.62823969095,454295.2954370766,8366.316447324267
45,454296.05637800595,379744.9853296703,74551.07104833565,454296.05637800595,8366.316447324267
46,454296.81731893535,346174.21445114067,108122.60286779467,454296.81731893535,8366.316447324267
47,454297.5782598647,412492.2088305694,41805.36942929527,454297.5782598647,8366.316447324267
48,454298.3392007941,391494.8609918241,62803.47820897,454298.3392007941,8366.316447324267
49,454299.1001417236,384487.8932156771,69811.20692604645,454299.1001417236,8366.316447324267
50,454299.8610826528,395992.7002384823,58307.16084417052,454299.8610826528,8366.316447324267
51,454300.62202358234,421128.0415403248,33172.580483257516,454300.62202358234,8366.316447324267
52,454301.38296451175,352672.28263920126,101629.10032531047,454301.38296451175,8366.316447324267
53,454302.14390544116,401933.230469301,52368.91343614014,454302.14390544116,8366.316447324267
54,454302.9048463705,414199.5077273824,40103.39711898812,454302.9048463705,8366.316447324267
55,454303.6657873,275326.2355028052,178977.43028449474,454303.6657873,8366.316447324267
56,454304.4267282293,312673.73671141366,141630.6900168156,454304.4267282293,8366.316447324267
57,454305.1876691588,146288.54109125643,308016.6465779024,454305.1876691588,8366.316447324267
58,454305.9486100882,196695.98932406912,257609.9592860191,454305.9486100882,8366.316447324267
59,454306.70955101756,295276.9449997988,159029.76455121877,454306.70955101756,8366.316447324267
60,454307.47049194697,230650.5509151246,223656.91957682237,454307.47049194697,8366.316447324267
61,454308.2314328763,105873.4267567221,348434.8046761542,454308.2314328763,8366.316447324267
62,454308.9923738058,111924.16528934555,342384.82708446024,454308.9923738058,8366.316447324267
63,475389.89354795695,0.0,475389.89354795695,475389.89354795695,8366.316447324267
64,454310.5142556646,96422.16005594347,357888.3541997211,454310.5142556646,8366.316447324267
65,454311.27519659395,336448.29577293224,117862.97942366169,454311.27519659395,8366.316447324267
66,454312.03613752325,324333.99421846727,129978.041919056,454312.03613752325,8366.316447324267
67,454312.7970784528,318391.5620548011,135921.23502365168,454312.7970784528,8366.316447324267
68,454313.55801938206,318345.14674194757,135968.4112774345,454313.55801938206,8366.316447324267
69,454314.3189603115,318363.37268824404,135950.94627206743,454314.3189603115,8366.316447324267
70,454315.079901241,318340.56852528383,135974.51137595714,454315.079901241,8366.316447324267
71,454315.84084217035,318386.96330324357,135928.87753892678,454315.84084217035,8366.316447324267
72,454316.6017830998,318391.44732200797,135925.15446109182,454316.6017830998,8366.316447324267
73,454317.36272402917,318375.8974847661,135941.46523926308,454317.36272402917,8366.316447324267
