,0
Useful Life,30
Wind Cost ($/kW),1674.0
Solar Cost ($/kW),649.4
Electrolyzer Installed Cost ($/kW),328.89472
Wind capacity (MW),222
Solar capacity (MW),400.0
Excess VRE capacity (%),0
Battery storage capacity (MW),0
Battery storage duration (hr),0
Electrolyzer capacity (MW),480
Total Electricity Production (kWh),4008526548.367731
Debt Equity,60
ATB Year,2035
Grid Total Emission Intensity first year (kg-CO2/kg-H2),1.9202097111364038
Off-grid Total Emission Intensity first year (kg-CO2/kg-H2),0.0
H2 PTC first year ($/kg),0
Ren PTC first year ($/kg),0
Wind PTC,0
Discount Rate,0.07
NPV Wind Expenses,-490253793.4691156
NPV Solar Expenses,-476095600.6942672
NPV HVDC Expenses,0.0
LCOE ($/MWh),43.208747814304374
Grid Price ($/MWh),88.97709937
Electricity CF (-),1.0
Wind plant CF (-),0.35248332549819084
Wind annual energy (MWh),685481.3727628416
Solar plant CF (-),0.24897072914848817
Solar annual energy (MWh),872393.4349363025
LCOH ($/kg),4.226461300772227
Electrolyzer CF (-),0.9518453064626515
Fraction of electricity from renewables (-),"[0.38691906 0.38136369 0.37596558 0.37071817 0.36561521 0.36065084
 0.35581947 0.35111583 0.3498572  0.38136369 0.37596558 0.37071817
 0.36561521 0.36065084 0.35581947 0.35111583 0.3498572  0.38136369
 0.37596558 0.37071817 0.36561521 0.36065084 0.35581947 0.35111583
 0.3498572  0.38136369 0.37596558 0.37071817 0.36561521 0.36065084]"
Average stack life (hrs),78052
Number of stack clusters (-),12
Hydrogen storage duration (hr),0.0
Hydrogen storage capacity (kg),0.0
Hydrogen storage CAPEX ($/kg),0
Hydrogen annual production (kg),73288932.07856058
Hydrogen production total CAPEX ($),790085477.8996228
Hydrogen transmission total CAPEX ($),34595770.58937679
Steel Plant Total CAPEX ($),398350164.32779527
Ammonia Plant Total CAPEX ($),102761896.56000203
LCOH: Compression & storage ($/kg),0.0
LCOH: Electrolyzer CAPEX ($/kg),0.21361219740094373
LCOH: Desalination CAPEX ($/kg),0.000772674704100035
LCOH: Electrolyzer FOM ($/kg),0.08383257643069576
LCOH:Desalination FOM ($/kg),0.0016627110733025703
LCOH: Electrolyzer VOM ($/kg),0.07527468904833468
LCOH: Wind Plant CAPEX ($/kg),0.346791412477956
LCOH: Wind Plant FOM ($/kg),0.09160018859060243
LCOH: Solar Plant CAPEX ($/kg),0.24239975810561593
LCOH: Solar Plant FOM ($/kg),0.08186775042060132
LCOH: Battery Storage CAPEX ($/kg),0.0
LCOH: Battery Storage FOM ($/kg),0.0
LCOH: Grid Transmission ($/kg),0.07484518186518616
LCOH: Taxes and Finances ($/kg),0.027801472623586114
LCOH: Water consumption ($/kg),0.011655677691341555
LCOH: Grid electricity ($/kg),2.8225982792592723
LCOH: Bulk H2 Transmission ($/kg),0.15174673108068876
Steel annual production (tonne/year),999999.9999999999
