,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,498662.91939518804,0.0,498662.91939518804,498662.91939518804,8366.316447324267
1,480000.0,0.0,480000.0,480000.0,8366.316447324267
2,480000.0,0.0,480000.0,480000.0,8366.316447324267
3,480000.0,0.0,480000.0,480000.0,8366.316447324267
4,480000.0,0.0,480000.0,480000.0,8366.316447324267
5,480000.0,0.0,480000.0,480000.0,8366.316447324267
6,480000.0,0.0,480000.0,480000.0,8366.316447324267
7,480000.0,0.0,480000.0,480000.0,8366.316447324267
8,480000.0,0.0,480000.0,480000.0,8366.316447324267
9,454268.6625045474,21309.762345381314,432958.9001591661,454268.6625045474,8366.316447324267
10,454269.42344547686,158291.93549028074,295977.4879551961,454269.42344547686,8366.316447324267
11,454270.1843864062,264775.18651711394,189494.99786929225,454270.1843864062,8366.316447324267
12,454270.9453273357,339555.48139689694,114715.46393043875,454270.9453273357,8366.316447324267
13,454271.7062682651,203486.36432985507,250785.34193841,454271.7062682651,8366.316447324267
14,454272.46720919444,178180.68103820138,276091.78617099306,454272.46720919444,8366.316447324267
15,454273.22815012385,406917.1221283983,47356.10602172555,454273.22815012385,8366.316447324267
16,480000.0,0.0,480000.0,480000.0,8366.316447324267
17,454274.7500319827,240821.50208116535,213453.24795081737,454274.7500319827,8366.316447324267
18,454275.51097291213,282136.8317503354,172138.67922257673,454275.51097291213,8366.316447324267
19,454276.2719138414,174577.51433354465,279698.7575802968,454276.2719138414,8366.316447324267
20,454277.03285477095,35789.14359987178,418487.8892548992,454277.03285477095,8366.316447324267
21,471544.0768854915,0.0,471544.0768854915,471544.0768854915,8366.316447324267
22,454278.55473662965,121244.56564320292,333033.98909342673,454278.55473662965,8366.316447324267
23,454279.3156775591,184775.3467500946,269503.9689274645,454279.3156775591,8366.316447324267
24,454280.0766184884,115688.20732125075,338591.86929723766,454280.0766184884,8366.316447324267
25,454280.83755941794,123842.73302442452,330438.1045349934,454280.83755941794,8366.316447324267
26,454281.5985003473,56848.38117324369,397433.2173271036,454281.5985003473,8366.316447324267
27,454282.35944127664,63037.623647118104,391244.73579415854,454282.35944127664,8366.316447324267
28,454283.1203822061,41228.771849275276,413054.34853293083,454283.1203822061,8366.316447324267
29,454283.88132313546,16117.980880231713,438165.90044290374,454283.88132313546,8366.316447324267
30,454284.6422640649,82823.69552216807,371460.94674189686,454284.6422640649,8366.316447324267
31,454285.40320499433,97371.80513869144,356913.5980663029,454285.40320499433,8366.316447324267
32,480000.0,0.0,480000.0,480000.0,8366.316447324267
33,454286.92508685315,117890.13058096339,336396.79450588976,454286.92508685315,8366.316447324267
34,454287.6860277825,251371.8318041156,202915.85422366692,454287.6860277825,8366.316447324267
35,454288.4469687119,284038.23203030287,170250.21493840902,454288.4469687119,8366.316447324267
36,454289.2079096413,307807.84357884794,146481.36433079335,454289.2079096413,8366.316447324267
37,454289.9688505707,227247.70141616624,227042.26743440444,454289.9688505707,8366.316447324267
38,454290.7297915002,271622.0060702362,182668.723721264,454290.7297915002,8366.316447324267
39,454291.4907324295,331873.6233946913,122417.86733773818,454291.4907324295,8366.316447324267
40,454292.25167335896,290508.8345665707,163783.41710678823,454292.25167335896,8366.316447324267
41,454293.01261428825,221980.67591734097,232312.33669694728,454293.01261428825,8366.316447324267
42,454293.77355521766,197453.1705347026,256840.60302051506,454293.77355521766,8366.316447324267
43,454294.53449614707,148860.56249553553,305433.97200061154,454294.53449614707,8366.316447324267
44,454295.2954370766,199474.6629839277,254820.6324531489,454295.2954370766,8366.316447324267
45,454296.05637800595,180054.6164501998,274241.43992780615,454296.05637800595,8366.316447324267
46,454296.81731893535,56560.09962669067,397736.7176922447,454296.81731893535,8366.316447324267
47,454297.5782598647,300513.5407163857,153784.03754347903,454297.5782598647,8366.316447324267
48,454298.3392007941,223271.25864636878,231027.08055442534,454298.3392007941,8366.316447324267
49,454299.1001417236,197493.58894948126,256805.51119224232,454299.1001417236,8366.316447324267
50,454299.8610826529,239812.8051201685,214487.0559624844,454299.8610826529,8366.316447324267
51,454300.62202358234,332272.91524588503,122027.70677769728,454300.62202358234,8366.316447324267
52,454301.38296451175,80451.4781964054,373849.90476810635,454301.38296451175,8366.316447324267
53,454302.1439054411,261659.3551939256,192642.7887115155,454302.1439054411,8366.316447324267
54,454302.9048463705,306779.69401580706,147523.21083056345,454302.9048463705,8366.316447324267
55,454303.6657872999,61912.53281346476,392391.13297383516,454303.6657872999,8366.316447324267
56,454304.4267282293,210731.13386248116,243573.2928657481,454304.4267282293,8366.316447324267
57,454305.1876691588,281274.14292462333,173031.0447445355,454305.1876691588,8366.316447324267
58,454305.9486100882,275928.66326879326,178377.28534129495,454305.9486100882,8366.316447324267
59,454306.7095510176,273637.67807586957,180669.03147514802,454306.7095510176,8366.316447324267
60,454307.47049194697,288751.1269198913,165556.3435720557,454307.47049194697,8366.316447324267
61,454308.2314328763,279584.2958080348,174723.93562484154,454308.2314328763,8366.316447324267
62,454308.9923738058,144645.7961079717,309663.1962658341,454308.9923738058,8366.316447324267
63,454309.7533147351,156915.63888907246,297394.1144256626,454309.7533147351,8366.316447324267
64,454310.5142556646,63644.08268155588,390666.4315741087,454310.5142556646,8366.316447324267
65,454311.27519659395,20743.88660240994,433567.388594184,454311.27519659395,8366.316447324267
66,478133.51134509884,0.0,478133.51134509884,478133.51134509884,8366.316447324267
67,480000.0,0.0,480000.0,480000.0,8366.316447324267
68,480000.0,0.0,480000.0,480000.0,8366.316447324267
69,480000.0,0.0,480000.0,480000.0,8366.316447324267
70,480000.0,0.0,480000.0,480000.0,8366.316447324267
71,480000.0,0.0,480000.0,480000.0,8366.316447324267
72,480000.0,0.0,480000.0,480000.0,8366.316447324267
73,480000.0,0.0,480000.0,480000.0,8366.316447324267
74,480000.0,0.0,480000.0,480000.0,8366.316447324267
75,480000.0,0.0,480000.0,480000.0,8366.316447324267
76,480000.0,0.0,480000.0,480000.0,8366.316447324267
77,480000.0,0.0,480000.0,480000.0,8366.316447324267
78,480000.0,0.0,480000.0,480000.0,8366.316447324267
79,480000.0,0.0,480000.0,480000.0,8366.316447324267
80,454322.68931053503,7549.858805133612,446772.8305054014,454322.68931053503,8366.316447324267
81,454323.4502514644,305914.1808857154,148409.26936574894,454323.4502514644,8366.316447324267
82,454324.21119239373,373687.83439889917,80636.37679349458,454324.21119239373,8366.316447324267
83,454324.9721333232,366199.04069766134,88125.93143566184,454324.9721333232,8366.316447324267
84,454325.7330742526,341471.6117073822,112854.1213668704,454325.7330742526,8366.316447324267
85,454326.4940151821,346226.49422950746,108099.99978567463,454326.4940151821,8366.316447324267
86,454327.25495611137,343098.5728008128,111228.68215529861,454327.25495611137,8366.316447324267
87,454328.0158970408,342481.8217718093,111846.19412523149,454328.0158970408,8366.316447324267
88,454328.77683797025,334454.9271036112,119873.84973435909,454328.77683797025,8366.316447324267
89,454329.5377788996,164395.03730864078,289934.5004702588,454329.5377788996,8366.316447324267
90,454330.29871982906,136937.68714689265,317392.6115729364,454330.29871982906,8366.316447324267
91,454331.0596607584,66597.80300632521,387733.2566544332,454331.0596607584,8366.316447324267
92,480000.0,0.0,480000.0,480000.0,8366.316447324267
93,480000.0,0.0,480000.0,480000.0,8366.316447324267
94,480000.0,0.0,480000.0,480000.0,8366.316447324267
95,480000.0,0.0,480000.0,480000.0,8366.316447324267
96,480000.0,0.0,480000.0,480000.0,8366.316447324267
97,480000.0,0.0,480000.0,480000.0,8366.316447324267
98,480000.0,0.0,480000.0,480000.0,8366.316447324267
99,480000.0,0.0,480000.0,480000.0,8366.316447324267
100,480000.0,0.0,480000.0,480000.0,8366.316447324267
