,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,264992.0,0.0,264992.0,264992.0,5268.047361801053
1,229917.0,0.0,229917.0,229917.0,4616.172603499187
2,226293.0,0.0,226293.0,226293.0,4548.2978853673785
3,198914.0,0.0,198914.0,198914.0,4032.2392518125903
4,211219.0,0.0,211219.0,211219.0,4264.902343865085
5,182504.0,0.0,182504.0,182504.0,3719.959471579704
6,169445.0,0.0,169445.0,169445.0,3469.750344322259
7,138777.0,0.0,138777.0,138777.0,2875.6626357017067
8,768400.0,0.0,768400.0,768400.0,12488.346084007646
9,768400.0,0.0,768400.0,768400.0,12488.325162191582
10,768400.0,0.0,768400.0,768400.0,12488.30424044563
11,768400.0,0.0,768400.0,768400.0,12488.28331876975
12,768400.0,0.0,768400.0,768400.0,12488.262397163962
13,768400.0,0.0,768400.0,768400.0,12488.241475628261
14,768400.0,0.0,768400.0,768400.0,12488.220554162646
15,768400.0,0.0,768400.0,768400.0,12488.199632767117
16,244205.0,0.0,244205.0,244205.0,4882.659974164468
17,122553.0,0.0,122553.0,122553.0,2557.216049203687
18,253818.0,0.0,253818.0,253818.0,5061.179750529413
19,250023.0,0.0,250023.0,250023.0,4990.768575269287
20,327653.0,0.0,327653.0,327653.0,6411.613726877217
21,308438.0,0.0,308438.0,308438.0,6063.546381917033
22,287396.0,0.0,287396.0,287396.0,5679.715326869809
23,369857.0,0.0,369857.0,369857.0,7168.282332328404
24,379414.0,0.0,379414.0,379414.0,7338.198926983906
25,406046.0,0.0,406046.0,406046.0,7809.05622045751
26,406806.0,0.0,406806.0,406806.0,7822.423962938184
27,420122.0,0.0,420122.0,420122.0,8056.3590377228
28,493784.0,0.0,493784.0,493784.0,9334.186368280623
29,519578.0,0.0,519578.0,519578.0,9775.421832356542
30,589660.0,0.0,589660.0,589660.0,10959.197012393817
31,635291.0,0.0,635291.0,635291.0,11718.804248810025
32,768400.0,0.0,768400.0,768400.0,12487.863026590354
33,768400.0,0.0,768400.0,768400.0,12487.8421063925
34,768400.0,0.0,768400.0,768400.0,12487.821186264717
35,768400.0,0.0,768400.0,768400.0,12487.80026620701
36,768400.0,0.0,768400.0,768400.0,12487.779346219391
37,768400.0,0.0,768400.0,768400.0,12487.758426301853
38,768400.0,0.0,768400.0,768400.0,12487.737506454383
39,276012.0,0.0,276012.0,276012.0,5470.693663183907
40,348411.0,0.0,348411.0,348411.0,6784.86734932784
41,510895.0,0.0,510895.0,510895.0,9627.032929886776
42,609477.0,0.0,609477.0,609477.0,11289.906731522638
43,533626.0,0.0,533626.0,533626.0,10014.213574118636
44,504397.0,0.0,504397.0,504397.0,9515.857367189345
45,410150.0,0.0,410150.0,410150.0,7881.00525839328
46,445751.0,0.0,445751.0,445751.0,8503.757854195266
47,418067.0,0.0,418067.0,418067.0,8020.040551111334
48,489277.0,0.0,489277.0,489277.0,9256.452665699004
49,546225.0,0.0,546225.0,546225.0,10227.727065801784
50,586140.0,0.0,586140.0,586140.0,10899.881297053658
51,606972.0,0.0,606972.0,606972.0,11247.99761961613
