,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,134795.0,0.0,134795.0,134795.0,2806.3791159500934
1,122956.0,0.0,122956.0,122956.0,2572.8050655172233
2,186055.0,0.0,186055.0,186055.0,3800.6581696341755
3,219761.0,0.0,219761.0,219761.0,4441.648747604694
4,341186.0,0.0,341186.0,341186.0,6683.6951962376725
5,361480.0,0.0,361480.0,361480.0,7049.46879581328
6,400812.0,0.0,400812.0,400812.0,7751.876480042487
7,506968.0,0.0,506968.0,506968.0,9608.152001641321
8,672053.0,0.0,672053.0,672053.0,12394.797772773436
9,785170.0,0.0,785170.0,785170.0,13184.145277627615
10,284985.0,0.0,284985.0,284985.0,5657.897566564025
11,287770.0,0.0,287770.0,287770.0,5709.179412745863
12,372806.0,0.0,372806.0,372806.0,7252.516410553998
13,373688.0,0.0,373688.0,373688.0,7268.293096743541
14,551451.0,0.0,551451.0,551451.0,10370.15074147107
15,444690.0,0.0,444690.0,444690.0,8525.738480461014
16,371142.0,0.0,371142.0,371142.0,7222.668104185439
17,784283.0,0.0,784283.0,784283.0,13183.977490487507
18,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.9554036104
19,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.933316807288
20,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.91123007817
21,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.889143423037
22,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.867056841882
23,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.844970334736
24,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.82288390156
25,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.800797542377
26,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.778711257171
27,731631.0,0.0,731631.0,731631.0,13183.756625045962
28,666010.0,0.0,666010.0,666010.0,12294.305510727572
29,657630.0,0.0,657630.0,657630.0,12155.270831361457
30,625201.0,0.0,625201.0,625201.0,11614.760119666664
31,601314.0,0.0,601314.0,601314.0,11213.975661182214
32,650382.0,0.0,650382.0,650382.0,12034.760393346747
33,745398.0,0.0,745398.0,745398.0,13183.625446995375
34,401703.0,0.0,401703.0,401703.0,7767.315002326031
35,266370.0,0.0,266370.0,266370.0,5313.524010050721
36,123428.0,0.0,123428.0,123428.0,2581.9811260997853
37,122039.99999999997,0.0,122039.99999999997,122039.99999999997,2554.4924025047344
38,328413.0,0.0,328413.0,328413.0,6451.8684985904765
39,227674.0,0.0,227674.0,227674.0,4590.539316552575
40,86214.00000000003,0.0,86214.00000000003,86214.00000000003,1815.368288156994
41,46280.0,0.0,46280.0,46280.0,973.5113875242678
42,152034.0,0.0,152034.0,152034.0,2837.6997065856917
43,371238.0,0.0,371238.0,371238.0,7223.738791779192
44,533761.0,0.0,533761.0,533761.0,10067.198620162862
45,465655.0,0.0,465655.0,465655.0,8891.314513415931
46,520484.0,0.0,520484.0,520484.0,9839.597252575668
47,526952.0,0.0,526952.0,526952.0,9950.540139456916
48,525972.0,0.0,525972.0,525972.0,9933.723473948996
49,673713.0,0.0,673713.0,673713.0,12420.929116366999
50,631890.0,0.0,631890.0,631890.0,11725.717393519926
51,583307.0,0.0,583307.0,583307.0,10909.526468490149
52,511425.0,0.0,511425.0,511425.0,9683.774379751043
53,565402.0,0.0,565402.0,565402.0,10606.255426380507
54,504522.0,0.0,504522.0,504522.0,9564.83065884639
55,289389.0,0.0,289389.0,289389.0,5738.277413703688
56,370762.0,0.0,370762.0,370762.0,7215.051150486758
57,511180.0,0.0,511180.0,511180.0,9679.477666902452
58,458139.0,0.0,458139.0,458139.0,8760.022838053852
59,513500.0,0.0,513500.0,513500.0,9719.363358082124
60,581012.0,0.0,581012.0,581012.0,10870.572910120987
61,729923.0,0.0,729923.0,729923.0,13182.500728955916
62,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13182.478647025524
63,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13182.456565169101
64,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13182.434483386636
