,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,677999.9999999999,0.0,790025.0,790025.0,11133.41978202156
1,282703.0,0.0,282703.0,282703.0,5546.106901466564
2,167429.0,0.0,167429.0,167429.0,3406.5232868747835
3,110277.0,0.0,110277.0,110277.0,2299.9399850308787
4,234431.0,0.0,234431.0,234431.0,4663.00751505095
5,336572.0,0.0,336572.0,336572.0,6512.439425421012
6,399352.0,0.0,399352.0,399352.0,7615.775979761212
7,544985.0,0.0,544985.0,544985.0,10092.754381924233
8,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11133.279430758204
9,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11133.260779138898
10,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11133.24212758207
11,541151.0,0.0,541151.0,541151.0,10028.809469137273
12,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11133.205047893522
13,600258.0,0.0,600258.0,600258.0,11006.267642699482
14,539941.0,0.0,539941.0,539941.0,10008.585491661606
15,531379.0,0.0,531379.0,531379.0,9865.630072159433
16,426262.0,0.0,426262.0,426262.0,8081.62118239015
17,146389.0,0.0,146389.0,146389.0,3003.3180384559805
18,140303.0,0.0,140303.0,140303.0,2885.839077320591
19,349370.0,0.0,349370.0,349370.0,6739.121368750498
20,431968.0,0.0,431968.0,431968.0,8179.864643730495
21,428227.0,0.0,428227.0,428227.0,8115.42597420415
22,375629.0,0.0,375629.0,375629.0,7201.394297933045
23,490785.0,0.0,490785.0,490785.0,9183.103310786839
24,394200.0,0.0,394200.0,394200.0,7525.870711867315
25,290222.0,0.0,290222.0,290222.0,5681.920977982311
26,234141.0,0.0,234141.0,234141.0,4657.469519021116
27,133952.0,0.0,133952.0,133952.0,2762.763373178705
28,101699.99999999999,0.0,101699.99999999999,101699.99999999999,2130.284144612197
29,101699.99999999999,0.0,101699.99999999999,101699.99999999999,2130.280563708539
30,84272.00000000003,0.0,84272.00000000003,84272.00000000003,1772.3348464304577
31,0.0,0.0,0.0,0.0,-0.0
32,24095.0,0.0,24095.0,24095.0,422.86309045485314
33,270570.0,0.0,270570.0,270570.0,4671.100179292017
34,337998.0,0.0,337998.0,337998.0,6536.967730832914
35,351189.0,0.0,351189.0,351189.0,6770.607840507391
36,369575.0,0.0,369575.0,369575.0,7094.497319885309
37,400000.0,0.0,400000.0,400000.0,7626.101661316003
38,400000.0,0.0,400000.0,400000.0,7626.088884943879
39,415969.0,0.0,415969.0,415969.0,7902.9950427387375
40,362082.0,0.0,362082.0,362082.0,6962.693536664925
41,130327.0,0.0,130327.0,130327.0,2692.0545182874444
42,39234.0,0.0,39234.0,39234.0,825.505802838416
43,34494.0,0.0,34494.0,34494.0,725.5943949964369
44,29992.0,0.0,29992.0,29992.0,630.4271478806062
45,10610.0,0.0,10610.0,10610.0,222.32604018967393
46,32990.0,0.0,32990.0,32990.0,613.268385026323
47,33388.0,0.0,33388.0,33388.0,697.7948351151904
48,35189.0,0.0,35189.0,35189.0,721.7987448066485
49,48740.0,0.0,48740.0,48740.0,974.4788569848135
50,56274.0,0.0,56274.0,56274.0,1163.4620762881957
51,90365.0,0.0,90365.0,90365.0,1775.8140250944862
52,117213.0,0.0,117213.0,117213.0,2414.381542099555
53,204137.0,0.0,204137.0,204137.0,4098.767530473993
54,293622.0,0.0,293622.0,293622.0,5742.2698147577585
55,332495.0,0.0,332495.0,332495.0,6438.572970111247
56,370445.0,0.0,370445.0,370445.0,7109.128717267581
57,435095.0,0.0,435095.0,435095.0,8232.105702835288
58,375417.0,0.0,375417.0,375417.0,7196.31550797944
59,454601.0,0.0,454601.0,454601.0,8566.409009819441
60,519366.0,0.0,519366.0,519366.0,9662.587006417829
61,312632.0,0.0,312632.0,312632.0,6083.949438775805
62,361124.0,0.0,361124.0,361124.0,6945.168812865462
63,233451.0,0.0,233451.0,233451.0,4643.797868946719
64,87814.0,0.0,87814.0,87814.0,1847.9631079477776
65,58475.0,0.0,58475.0,58475.0,1230.623845369606
66,53536.0,0.0,53536.0,53536.0,1126.7507033837144
67,43440.0,0.0,43440.0,43440.0,914.6513295373262
68,0.0,0.0,0.0,0.0,-0.0
69,0.0,0.0,0.0,0.0,-0.0
70,0.0,0.0,0.0,0.0,-0.0
71,0.0,0.0,0.0,0.0,-0.0
72,0.0,0.0,0.0,0.0,-0.0
73,0.0,0.0,0.0,0.0,-0.0
74,0.0,0.0,0.0,0.0,-0.0
75,0.0,0.0,0.0,0.0,-0.0
76,34879.0,0.0,34879.0,34879.0,610.9483364762956
77,170827.0,0.0,170827.0,170827.0,3104.789281733971
78,80390.0,0.0,80390.0,80390.0,1689.0153214856796
79,48876.0,0.0,48876.0,48876.0,1028.3571484909942
80,32311.0,0.0,32311.0,32311.0,676.3920150221105
81,37374.0,0.0,37374.0,37374.0,764.0904633175793
82,153917.0,0.0,153917.0,153917.0,2815.6693797873995
83,219997.0,0.0,219997.0,219997.0,4393.841924065834
84,258319.0,0.0,258319.0,258319.0,5100.198911031179
85,311556.0,0.0,311556.0,311556.0,6063.767636631635
86,222834.0,0.0,222834.0,222834.0,4446.5044456965
87,224618.0,0.0,224618.0,224618.0,4479.593832503541
88,194380.0,0.0,194380.0,194380.0,3915.0633963944065
89,102441.0,0.0,102441.0,102441.0,2144.1801971391687
90,113695.0,0.0,113695.0,113695.0,2366.239106858099
91,103032.0,0.0,103032.0,103032.0,2155.8795942741704
92,257026.0,0.0,257026.0,257026.0,5076.480720539313
93,334412.0,0.0,334412.0,334412.0,6471.552406664403
94,350623.0,0.0,350623.0,350623.0,6758.825738375421
95,424487.0,0.0,424487.0,424487.0,8048.087010100962
96,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.214263154208
97,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.195625150483
98,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.176987209174
99,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.158349330279
100,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.139711513795
101,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.121073759725
102,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.102436068064
103,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.083798438818
104,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.065160871984
105,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.046523367559
106,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.027885925547
107,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11129.009248545945
108,647698.0,0.0,647698.0,647698.0,11128.990611228757
109,581784.0,0.0,581784.0,581784.0,10698.31971615271
110,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.953422901135
111,571464.0,0.0,571464.0,571464.0,10527.949268202703
112,576261.0,0.0,576261.0,576261.0,10607.1649953907
113,285810.0,0.0,285810.0,285810.0,5599.944893561816
114,260236.0,0.0,260236.0,260236.0,5134.973979836531
115,178973.0,0.0,178973.0,178973.0,3624.2093391653975
116,223556.0,0.0,223556.0,223556.0,4459.6665983971
117,211923.0,0.0,211923.0,211923.0,4243.28981228194
118,222813.0,0.0,222813.0,222813.0,4445.864985336762
119,511714.0,0.0,511714.0,511714.0,9532.239025118699
120,655663.0,0.0,655663.0,655663.0,11128.776688755443
121,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.758052217008
122,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.739415740982
123,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.720779327357
124,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.70214297614
125,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.683506687326
126,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.664870460918
127,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.646234296915
128,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.627598195317
129,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11128.608962156122
130,615825.0,0.0,615825.0,615825.0,11128.590326179328
131,555964.0,0.0,555964.0,555964.0,10270.899975563103
132,510902.0,0.0,510902.0,510902.0,9518.384452513314
133,460441.0,0.0,460441.0,460441.0,8664.149212193919
134,443122.0,0.0,443122.0,443122.0,8367.979981359396
135,392985.0,0.0,392985.0,392985.0,7501.542986764916
136,344786.0,0.0,344786.0,344786.0,6655.087208768853
137,133453.0,0.0,133453.0,133453.0,2751.8271307777522
138,95108.0,0.0,95108.0,95108.0,1998.3013517446493
139,0.0,0.0,0.0,0.0,-0.0
140,17425.0,0.0,17425.0,17425.0,302.6821119796279
141,45712.0,0.0,45712.0,45712.0,853.0405685814
142,77934.0,0.0,77934.0,77934.0,1520.0725696569762
143,201445.0,0.0,201445.0,201445.0,3940.4564102308323
144,406567.0,0.0,406567.0,406567.0,7736.964679667445
145,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.567781734135
146,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.54914924362
147,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.530516815492
148,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.511884449743
149,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.493252146387
150,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.474619905417
151,677999.9999999999,0.0,677999.9999999999,677999.9999999999,11127.455987726824
