,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,106598.0,0.0,106598.0,106598.0,2242.317447552547
1,97236.0,0.0,97236.0,97236.0,2045.4821516950394
2,147135.0,0.0,147135.0,147135.0,2984.61146670084
3,173790.0,0.0,173790.0,173790.0,3565.0088540941106
4,269816.0,0.0,269816.0,269816.0,5377.664253987202
5,285864.0,0.0,285864.0,285864.0,5674.106232158876
6,316969.0,0.0,316969.0,316969.0,6244.006100422244
7,400919.0,0.0,400919.0,400919.0,7753.7165586186975
8,707199.0,0.0,707199.0,707199.0,12974.15605618716
9,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13184.070821615447
10,313355.0,0.0,313355.0,313355.0,6178.054771476883
11,396996.0,0.0,396996.0,396996.0,7683.981214112822
12,546522.0,0.0,546522.0,546522.0,10286.106800051739
13,510268.0,0.0,510268.0,510268.0,9664.84055192348
14,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.964494445596
15,635538.0,0.0,635538.0,635538.0,11787.716189540259
16,293506.0,0.0,293506.0,293506.0,5814.575537979413
17,620224.0,0.0,620224.0,620224.0,11531.632011077767
18,701708.0,0.0,701708.0,701708.0,12883.714790098042
19,738604.0,0.0,738604.0,738604.0,13183.85641723684
20,747178.0,0.0,747178.0,747178.0,13183.834330765312
21,745562.0,0.0,745562.0,745562.0,13183.812244367777
22,739407.0,0.0,739407.0,739407.0,13183.790158044225
23,710359.0,0.0,710359.0,710359.0,13025.712768728155
24,708683.0,0.0,708683.0,708683.0,12998.180934205964
25,692178.0,0.0,692178.0,692178.0,12726.707616550424
26,668028.0,0.0,668028.0,668028.0,12327.711585345056
27,578586.0,0.0,578586.0,578586.0,10830.514979450532
28,526691.0,0.0,526691.0,526691.0,9946.734590179587
29,520065.0,0.0,520065.0,520065.0,9833.031278469482
30,494419.0,0.0,494419.0,494419.0,9391.117115780507
31,475529.0,0.0,475529.0,475529.0,9063.668661252761
32,619071.0,0.0,619071.0,619071.0,11512.026660420572
33,813599.9999999999,0.0,813599.9999999999,813599.9999999999,13183.55140537652
34,393103.0,0.0,393103.0,393103.0,7614.446253541024
35,323897.0,0.0,323897.0,323897.0,6369.805400834677
36,133935.0,0.0,133935.0,133935.0,2789.2641812551806
