,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,348950.0,0.0,348950.0,348950.0,7146.665404679916
1,302762.0,0.0,302762.0,302762.0,6253.697409136289
2,297990.0,0.0,297990.0,297990.0,6160.8288090364895
3,261936.0,0.0,261936.0,261936.0,5455.299226077542
4,278140.0,0.0,278140.0,278140.0,5773.260767594978
5,240327.0,0.0,240327.0,240327.0,5028.848317446476
6,223130.0,0.0,223130.0,223130.0,4687.370797259949
7,182745.0,0.0,182745.0,182745.0,3849.476431456513
8,1082852.0,0.0,1082852.0,1082852.0,19892.76202214213
9,1247185.0,0.0,1247185.0,1247185.0,23124.352654721224
10,1204335.0,0.0,1204335.0,1204335.0,22407.68551202354
11,1194123.0,0.0,1194123.0,1194123.0,22236.312567915167
12,1164874.0,0.0,1164874.0,1164874.0,21744.351205570856
13,1190884.0,0.0,1190884.0,1190884.0,22181.850199149758
14,1193958.0,0.0,1193958.0,1193958.0,22233.430820613772
15,1004425.0,0.0,1004425.0,1004425.0,19013.025719317822
16,293874.0,0.0,293874.0,293874.0,6080.423000834012
17,161382.0,0.0,161382.0,161382.0,3391.115896410513
18,334236.0,0.0,334236.0,334236.0,6550.94752201203
19,329238.0,0.0,329238.0,329238.0,6766.382145253403
20,431464.0,0.0,431464.0,431464.0,8717.627903895063
21,406161.0,0.0,406161.0,406161.0,8238.739944176421
22,378452.0,0.0,378452.0,378452.0,7711.321006002562
23,487039.0,0.0,487039.0,487039.0,9760.723212803845
24,499624.0,0.0,499624.0,499624.0,9995.35048379153
25,534694.0,0.0,534694.0,534694.0,10646.270940287395
26,535695.0,0.0,535695.0,535695.0,10664.770632245
27,553230.0,0.0,553230.0,553230.0,10988.585790651192
28,650231.0,0.0,650231.0,650231.0,12762.01581611333
29,684197.0,0.0,684197.0,684197.0,13376.147837185712
30,776484.0,0.0,776484.0,776484.0,15028.045506647471
31,836572.0,0.0,836572.0,836572.0,16091.05562862153
32,1400000.0,0.0,1400000.0,1400000.0,25649.60345744361
33,1400000.0,0.0,1400000.0,1400000.0,25649.560489285737
34,1400000.0,0.0,1400000.0,1400000.0,25649.517521271795
35,1400000.0,0.0,1400000.0,1400000.0,25649.474553401764
36,1400000.0,0.0,1400000.0,1400000.0,25649.431585675662
37,1400000.0,0.0,1400000.0,1400000.0,25649.3886180935
38,1341387.0,0.0,1341387.0,1341387.0,24685.49265183982
39,356288.0,0.0,356288.0,356288.0,7286.872640534692
40,457635.0,0.0,457635.0,457635.0,9209.97792668689
41,672762.0,0.0,672762.0,672762.0,13169.493883438423
42,802579.0,0.0,802579.0,802579.0,15490.559877382913
43,702695.0,0.0,702695.0,702695.0,13708.862466132632
44,664206.0,0.0,664206.0,664206.0,13014.759575628781
45,540099.0,0.0,540099.0,540099.0,10745.84456699893
46,586979.0,0.0,586979.0,586979.0,11608.616878204115
47,550523.0,0.0,550523.0,550523.0,10938.280736267414
48,644296.0,0.0,644296.0,644296.0,12653.914555567682
49,719287.0,0.0,719287.0,719287.0,14006.607954966285
50,771847.0,0.0,771847.0,771847.0,14945.10384130678
51,799279.0,0.0,799279.0,799279.0,15431.902234815267
52,760255.0,0.0,760255.0,760255.0,14738.722891891002
53,759009.0,0.0,759009.0,759009.0,14716.498258555976
54,790690.0,0.0,790690.0,790690.0,15279.618083010479
55,642796.0,0.0,642796.0,642796.0,12626.537097341752
56,435835.0,0.0,435835.0,435835.0,8799.54340886078
57,576541.0,0.0,576541.0,576541.0,11416.922162365936
58,427073.0,0.0,427073.0,427073.0,8634.13608211306
59,481419.0,0.0,481419.0,481419.0,9655.1540843987
60,420007.0,0.0,420007.0,420007.0,8500.521230666356
61,380339.0,0.0,380339.0,380339.0,7746.809889939962
62,347041.0,0.0,347041.0,347041.0,7108.956238531845
63,336162.0,0.0,336162.0,336162.0,6899.468230120507
64,396893.0,0.0,396893.0,396893.0,8062.087112491403
65,442169.0,0.0,442169.0,442169.0,8918.774561786317
66,331061.0,0.0,331061.0,331061.0,6801.022813299675
67,710246.0,0.0,710246.0,710246.0,13843.980866996275
68,713415.0,0.0,713415.0,713415.0,13900.842517117164
69,747343.0,0.0,747343.0,747343.0,14508.060683733505
70,704135.0,0.0,704135.0,704135.0,13734.135443746427
71,762760.0,0.0,762760.0,762760.0,14782.88365032165
72,826078.0,0.0,826078.0,826078.0,15905.012288228936
73,868574.0,0.0,868574.0,868574.0,16652.212966338524
74,878993.0,0.0,878993.0,878993.0,16834.682813126303
75,888074.0,0.0,888074.0,888074.0,16993.492978703172
76,891393.0,0.0,891393.0,891393.0,17051.466464292538
77,893511.0,0.0,893511.0,893511.0,17088.437070574873
78,893511.0,0.0,893511.0,893511.0,17088.408441560558
79,893511.0,0.0,893511.0,893511.0,17088.379812642124
80,1400000.0,0.0,1400000.0,1400000.0,25647.662955953547
81,1400000.0,0.0,1400000.0,1400000.0,25647.619994295568
82,1400000.0,0.0,1400000.0,1400000.0,25647.577032781493
83,1400000.0,0.0,1400000.0,1400000.0,25647.534071411315
84,1400000.0,0.0,1400000.0,1400000.0,25647.49111018505
85,1400000.0,0.0,1400000.0,1400000.0,25647.448149102678
86,1400000.0,0.0,1400000.0,1400000.0,25647.405188164183
87,1400000.0,0.0,1400000.0,1400000.0,25647.362227369602
