,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,167806.0,0.0,167806.0,167806.0,3534.2496174481594
1,153068.0,0.0,153068.0,153068.0,3222.499216840776
2,231619.0,0.0,231619.0,231619.0,4661.900468270313
3,273580.0,0.0,273580.0,273580.0,5650.795437477304
4,424742.0,0.0,424742.0,424742.0,8533.20818904809
5,450006.0,0.0,450006.0,450006.0,9005.096278629197
6,498970.0,0.0,498970.0,498970.0,9912.60731889382
7,631123.0,0.0,631123.0,631123.0,12319.252990726185
8,937699.0,0.0,937699.0,937699.0,17696.724177018754
9,1216246.0,0.0,1216246.0,1216246.0,22375.620088116688
10,405376.0,0.0,405376.0,405376.0,8169.630096215634
11,455679.0,0.0,455679.0,455679.0,9110.619165177559
12,608858.0,0.0,608858.0,608858.0,11917.797001809286
13,588705.0,0.0,588705.0,588705.0,11553.102486615411
14,921583.0,0.0,921583.0,921583.0,17420.235764720557
15,716846.0,0.0,716846.0,716846.0,13849.819575228983
16,462034.0,0.0,462034.0,462034.0,9228.704075815895
17,976352.0,0.0,976352.0,976352.0,18356.543388883565
18,1104624.0,0.0,1104624.0,1104624.0,20521.421405325484
19,1162705.0,0.0,1162705.0,1162705.0,21489.364558570967
20,1176203.0,0.0,1176203.0,1176203.0,21713.239077113118
21,1173659.0,0.0,1173659.0,1173659.0,21671.03152947592
22,1163970.0,0.0,1163970.0,1163970.0,21510.25730559403
23,1118242.0,0.0,1118242.0,1118242.0,20748.869627739758
24,1115604.0,0.0,1115604.0,1115604.0,20704.77367589899
25,1089622.0,0.0,1089622.0,1089622.0,20269.94718590668
26,1051605.0,0.0,1051605.0,1051605.0,19630.972920042786
27,910806.0,0.0,910806.0,910806.0,17234.71364847001
28,829114.0,0.0,829114.0,829114.0,15821.467235121572
29,818682.0,0.0,818682.0,818682.0,15639.693052842595
30,778312.0,0.0,778312.0,778312.0,14933.51069413797
31,748575.0,0.0,748575.0,748575.0,14410.391259238617
32,869894.0,0.0,869894.0,869894.0,16529.02077527574
33,1104128.0,0.0,1104128.0,1104128.0,20512.612450149656
34,543459.0,0.0,543459.0,543459.0,10728.99736629439
35,396732.0,0.0,396732.0,396732.0,8006.524294925746
36,174546.0,0.0,174546.0,174546.0,3668.5057291436015
37,110363.0,0.0,110363.0,110363.0,2317.005666125593
38,612235.0,0.0,612235.0,612235.0,11062.898651628848
39,421739.0,0.0,421739.0,421739.0,8476.12413402744
40,27464.0,0.0,27464.0,27464.0,574.2801606980148
41,57613.0,0.0,57613.0,57613.0,1096.06411150366
42,189266.0,0.0,189266.0,189266.0,3518.1078278062223
43,462153.0,0.0,462153.0,462153.0,9165.45355335989
