,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,1321699.0,0.0,1321699.0,1321699.0,24256.36676901372
1,1320521.0,0.0,1320521.0,1320521.0,24236.9688883582
2,1324460.0,0.0,1324460.0,1324460.0,24301.644626510857
3,1322080.0,0.0,1322080.0,1322080.0,24262.504970752183
4,1311327.0,0.0,1311327.0,1311327.0,24085.67802055943
5,1279022.0,0.0,1279022.0,1279022.0,23553.18104446094
6,1293295.0,0.0,1293295.0,1293295.0,23788.641224763134
7,1300840.0,0.0,1300840.0,1300840.0,23912.93089874811
8,1360000.0,0.0,1360000.0,1360000.0,24720.296553878412
9,1360000.0,0.0,1360000.0,1360000.0,24720.255139849014
10,917169.0,0.0,917169.0,917169.0,17438.319352083094
11,985099.0,0.0,985099.0,985099.0,18608.810436088348
12,605566.0,0.0,605566.0,605566.0,11912.272064853949
13,745526.0,0.0,745526.0,745526.0,14428.078798541774
14,792485.0,0.0,792485.0,792485.0,15259.418215564836
15,204000.0,0.0,204000.0,204000.0,4295.936073529447
16,1287043.0,0.0,1287043.0,1287043.0,23685.15069701325
17,565755.0,0.0,565755.0,565755.0,11185.460960780123
18,456251.0,0.0,456251.0,456251.0,9158.572270583807
19,741337.0,0.0,741337.0,741337.0,14353.474698449209
20,1109196.0,0.0,1109196.0,1109196.0,20718.85675265316
21,1249821.0,0.0,1249821.0,1249821.0,23069.525395872915
22,882702.0,0.0,882702.0,882702.0,16839.71050527637
23,714316.0,0.0,714316.0,714316.0,13871.867482674868
24,897433.0,0.0,897433.0,897433.0,17095.714984520502
25,875821.0,0.0,875821.0,875821.0,16719.82868996908
26,1053391.0,0.0,1053391.0,1053391.0,19774.01848725872
27,1036988.0,0.0,1036988.0,1036988.0,19494.99105539096
28,1094795.0,0.0,1094795.0,1094795.0,20475.475355806426
29,1161352.0,0.0,1161352.0,1161352.0,21595.233074941694
30,984552.0,0.0,984552.0,984552.0,18598.845891139947
31,947951.0,0.0,947951.0,947951.0,17969.49980223315
32,1293263.0,0.0,1293263.0,1293263.0,23787.111266039505
33,969802.0,0.0,969802.0,969802.0,18345.529914559887
34,641508.0,0.0,641508.0,641508.0,12563.529356848088
35,641237.0,0.0,641237.0,641237.0,12558.609567728978
36,672071.0,0.0,672071.0,672071.0,13114.516777567427
37,727363.0,0.0,727363.0,727363.0,14104.286178663462
38,550668.0,0.0,550668.0,550668.0,10908.29685975193
39,421239.0,0.0,421239.0,421239.0,8500.855850684973
40,543871.0,0.0,543871.0,543871.0,10783.325707709326
41,615740.0,0.0,615740.0,615740.0,12096.568663026708
42,680752.0,0.0,680752.0,680752.0,13270.38210176184
43,809548.0,0.0,809548.0,809548.0,15559.247186394745
44,675398.0,0.0,675398.0,675398.0,13174.154007552
45,726873.0,0.0,726873.0,726873.0,14095.367067170338
46,1054195.0,0.0,1054195.0,1054195.0,19787.031242279383
47,407602.0,0.0,407602.0,407602.0,8243.376482687767
48,612334.0,0.0,612334.0,612334.0,12034.566684870371
49,680659.0,0.0,680659.0,680659.0,13268.556171145578
50,568495.0,0.0,568495.0,568495.0,11235.00614827568
51,323433.0,0.0,323433.0,323433.0,6637.160561561913
52,990884.0,0.0,990884.0,990884.0,18706.724077844923
53,510597.0,0.0,510597.0,510597.0,10169.197098999668
54,391008.0,0.0,391008.0,391008.0,7929.0805278037915
55,1164737.0,0.0,1164737.0,1164737.0,21651.02936518328
56,775659.0,0.0,775659.0,775659.0,14961.182270924599
57,908728.0,0.0,908728.0,908728.0,17290.737401603736
58,833455.0,0.0,833455.0,833455.0,15978.666751601899
59,668433.0,0.0,668433.0,668433.0,13048.572264619734
60,746926.0,0.0,746926.0,746926.0,14451.814278846083
61,982132.0,0.0,982132.0,982132.0,18556.398778150724
62,1266085.0,0.0,1266085.0,1266085.0,23337.24308678414
63,1360000.0,0.0,1360000.0,1360000.0,24718.131530966715
64,1360000.0,0.0,1360000.0,1360000.0,24718.090124189748
65,1149164.0,0.0,1149164.0,1149164.0,21389.645183694807
66,1267286.0,0.0,1267286.0,1267286.0,23356.946909519815
67,1325232.0,0.0,1325232.0,1325232.0,24311.78491332496
68,1325692.0,0.0,1325692.0,1325692.0,24319.298509344666
69,1325522.0,0.0,1325522.0,1325522.0,24316.466007218565
70,1325751.0,0.0,1325751.0,1325751.0,24320.18592495719
71,1325307.0,0.0,1325307.0,1325307.0,24312.853711057847
72,1325270.0,0.0,1325270.0,1325270.0,24312.205344690025
73,1325429.0,0.0,1325429.0,1325429.0,24314.775800905343
74,1325345.0,0.0,1325345.0,1325345.0,24313.35558568361
75,1326423.0,0.0,1326423.0,1326423.0,24331.017198505215
76,1326537.0,0.0,1326537.0,1326537.0,24332.848356075192
77,1326147.0,0.0,1326147.0,1326147.0,24326.403582097486
78,1326475.0,0.0,1326475.0,1326475.0,24331.748783111267
79,1360000.0,0.0,1360000.0,1360000.0,24717.4709398583
80,1360000.0,0.0,1360000.0,1360000.0,24717.42953529408
81,1116629.0,0.0,1116629.0,1116629.0,20842.064324862713
