,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,781390.9176007017,0.0,781390.9176007017,781390.9176007017,14676.438982692696
1,279613.24507466384,0.0,279613.24507466384,279613.24507466384,5686.040530228679
2,165599.44039676167,0.0,165599.44039676167,165599.44039676167,3472.069181111816
3,109072.01913107105,0.0,109072.01913107105,109072.01913107105,2291.4480635649315
4,231868.95841135897,0.0,231868.95841135897,231868.95841135897,4518.819818487816
5,332894.0947704137,0.0,332894.0947704137,332894.0947704137,6692.3510030044135
6,394987.7290729205,0.0,394987.7290729205,394987.7290729205,7846.769629607221
7,539029.1449836398,0.0,539029.1449836398,539029.1449836398,10458.102268858876
8,747674.9517199446,0.0,747674.9517199446,747674.9517199446,14100.874553289925
9,972663.1948033008,0.0,972663.1948033008,972663.1948033008,17875.217442194797
10,964148.5831645692,0.0,964148.5831645692,964148.5831645692,17734.90347897162
11,659528.0920894272,0.0,659528.0920894272,659528.0920894272,12580.201329170832
12,892470.9807476113,0.0,892470.9807476113,892470.9807476113,16546.2784000199
13,780159.1271264128,0.0,780159.1271264128,780159.1271264128,14654.847949809173
14,689961.107076351,0.0,689961.107076351,689961.107076351,13108.021090710232
15,688603.8573025407,0.0,688603.8573025407,688603.8573025407,13084.522817097542
16,544354.1244220801,0.0,544354.1244220801,544354.1244220801,10552.853047272298
17,149116.2680961825,0.0,149116.2680961825,149116.2680961825,3134.6344831001406
18,138769.26271506096,0.0,138769.26271506096,138769.26271506096,2919.3518451950304
19,345551.28476205654,0.0,345551.28476205654,345551.28476205654,6807.448638564077
20,427247.5214560839,0.0,427247.5214560839,427247.5214560839,8439.066680690119
21,423547.19923866296,0.0,423547.19923866296,423547.19923866296,8371.323178042609
22,371524.143271216,0.0,371524.143271216,371524.143271216,7412.485620712226
23,485420.90012611955,0.0,485420.90012611955,485420.90012611955,9496.024853556217
24,389892.08738300606,0.0,389892.08738300606,389892.08738300606,7752.431650970763
25,287049.8514302342,0.0,287049.8514302342,287049.8514302342,5827.03993724811
26,231582.01635595434,0.0,231582.01635595434,231582.01635595434,4764.076383204126
27,132488.22454844913,0.0,132488.22454844913,132488.22454844913,2785.126211393982
28,94956.8924766345,0.0,94956.8924766345,94956.8924766345,1991.8480054233155
29,73991.61288802492,0.0,73991.61288802492,73991.61288802492,1556.024303139258
30,26563.699645771358,0.0,26563.699645771358,26563.699645771358,556.4579067674471
31,0.0,0.0,0.0,0.0,-0.0
32,35063.94149054772,0.0,35063.94149054772,35063.94149054772,612.3767078831886
33,393739.4050489705,0.0,393739.4050489705,393739.4050489705,6793.456377729099
34,491862.4375923181,0.0,491862.4375923181,491862.4375923181,9611.33893700738
35,511058.1554933955,0.0,511058.1554933955,511058.1554933955,9956.477274125697
36,537814.2907005918,0.0,537814.2907005918,537814.2907005918,10435.115432932753
37,582089.5522388059,0.0,582089.5522388059,582089.5522388059,11221.121576950896
38,582089.5522388059,0.0,582089.5522388059,582089.5522388059,11221.102776821312
39,591446.3462701663,0.0,591446.3462701663,591446.3462701663,11386.259308823554
40,507104.9850542075,0.0,507104.9850542075,507104.9850542075,9885.43365658003
