,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,392922.0,0.0,392922.0,392922.0,7704.890393526618
1,405734.0,0.0,405734.0,405734.0,7936.47069411859
2,442526.0,0.0,442526.0,442526.0,8597.082150423632
3,437199.0,0.0,437199.0,437199.0,8501.817126910284
4,443230.0,0.0,443230.0,443230.0,8609.631424335712
5,429074.0,0.0,429074.0,429074.0,8356.250752759855
6,419611.0,0.0,419611.0,419611.0,8186.336304642405
7,564389.0,0.0,564389.0,564389.0,10741.506624235104
8,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.514954702627
9,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.489185982942
10,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.463417349589
11,516254.0,0.0,516254.0,516254.0,9902.021238008818
12,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.41305039205
13,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.38728201376
14,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.361513721778
15,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15381.335745516119
16,142379.99999999997,0.0,142379.99999999997,142379.99999999997,2980.3546509941225
17,130065.00000000003,0.0,130065.00000000003,130065.00000000003,2735.5454796855443
18,99111.0,0.0,99111.0,99111.0,2082.801585249424
19,121969.0,0.0,121969.0,121969.0,2475.0313933857688
20,142986.0,0.0,142986.0,142986.0,2971.4988901205193
21,158102.0,0.0,158102.0,158102.0,3290.449565024015
22,139779.0,0.0,139779.0,139779.0,2928.701542207355
23,122236.0,0.0,122236.0,122236.0,2573.3885422325557
24,142618.0,0.0,142618.0,142618.0,2964.2326324004102
25,114390.0,0.0,114390.0,114390.0,2405.1721552036825
26,77828.0,0.0,77828.0,77828.0,1634.7067345289556
27,71639.0,0.0,71639.0,71639.0,1505.3952591440218
28,54032.0,0.0,54032.0,54032.0,1136.5632775359795
29,48546.0,0.0,48546.0,48546.0,1021.253162517704
30,63032.0,0.0,63032.0,63032.0,1272.4430493932646
31,247213.0,0.0,247213.0,247213.0,4590.5107866980115
32,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.99939137696
33,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.97362773401
34,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.947864177366
35,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.922100707001
36,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.896337322947
37,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.870574025188
38,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.844810813724
39,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15379.81904768856
40,194326.0,0.0,194326.0,194326.0,3995.990550431662
41,311750.0,0.0,311750.0,311750.0,6216.904303580278
42,368749.0,0.0,368749.0,368749.0,7264.6804593662855
43,457201.0,0.0,457201.0,457201.0,8857.617805373813
44,441218.0,0.0,441218.0,441218.0,8572.545090030962
45,459085.0,0.0,459085.0,459085.0,8891.1118096932
46,515965.0,0.0,515965.0,515965.0,9895.746848157449
47,552379.0,0.0,552379.0,552379.0,10531.595899495673
48,553822.0,0.0,553822.0,553822.0,10556.6629633308
49,545575.0,0.0,545575.0,545575.0,10413.167097408554
50,558328.0,0.0,558328.0,558328.0,10634.903812459766
51,479668.0,0.0,479668.0,479668.0,9256.220920224607
52,409721.0,0.0,409721.0,409721.0,8007.161450151125
53,359774.0,0.0,359774.0,359774.0,7100.727716812782
54,396371.0,0.0,396371.0,396371.0,7766.096330065873
55,478991.0,0.0,478991.0,478991.0,9244.178144049012
56,453637.0,0.0,453637.0,453637.0,8793.96348081513
57,324774.0,0.0,324774.0,324774.0,6457.721409495967
58,298784.0,0.0,298784.0,298784.0,5975.835211708849
59,320655.0,0.0,320655.0,320655.0,6381.588663125191
60,346020.0,0.0,346020.0,346020.0,6848.774798168016
61,336649.0,0.0,336649.0,336649.0,6676.573289675878
62,304522.0,0.0,304522.0,304522.0,6082.518139232832
63,373101.0,0.0,373101.0,373101.0,7343.704394243281
64,331742.0,0.0,331742.0,331742.0,6586.183018757885
65,435576.0,0.0,435576.0,435576.0,8471.33855933177
66,481508.0,0.0,481508.0,481508.0,9288.54626720933
67,465586.0,0.0,465586.0,465586.0,9006.336285581072
68,374383.0,0.0,374383.0,374383.0,7366.978232274526
69,357269.0,0.0,357269.0,357269.0,7054.73967700185
70,330635.0,0.0,330635.0,330635.0,6565.713430686704
71,300344.0,0.0,300344.0,300344.0,6004.736958127037
72,353438.0,0.0,353438.0,353438.0,6984.601163488676
73,340372.0,0.0,340372.0,340372.0,6744.903493467685
74,416658.0,0.0,416658.0,416658.0,8131.76959123149
75,472046.0,0.0,472046.0,472046.0,9120.847813623895
76,511105.0,0.0,511105.0,511105.0,9809.974915095441
77,500354.0,0.0,500354.0,500354.0,9620.937368082998
78,517277.0,0.0,517277.0,517277.0,9918.232125539496
79,648364.0,0.0,648364.0,648364.0,12181.658291339743
80,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.82785456063
81,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.802094841732
82,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.776335209119
83,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.75057566278
84,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.724816202714
85,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.69905682893
86,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.67329754143
87,949199.9999999999,0.0,949199.9999999999,949199.9999999999,15378.647538340196
88,553682.0,0.0,553682.0,553682.0,10553.530212134923
89,559930.0,0.0,559930.0,559930.0,10662.025093520113
90,554412.0,0.0,554412.0,554412.0,10566.181334684943
91,536145.0,0.0,536145.0,536145.0,10248.04866973889
92,543275.0,0.0,543275.0,543275.0,10372.36200330268
93,536349.0,0.0,536349.0,536349.0,10251.574522449133
94,502941.0,0.0,502941.0,502941.0,9666.183994803272
95,476277.0,0.0,476277.0,476277.0,9195.506658577571
96,406097.0,0.0,406097.0,406097.0,7941.221104256457
97,212860.0,0.0,212860.0,212860.0,4352.460132930412
98,208009.0,0.0,208009.0,208009.0,4259.302502873745
99,289845.0,0.0,289845.0,289845.0,5808.769526754643
